2026-02-26T22:35:13Z	T1	125	exhausted retries
2026-02-27T03:33:26Z	R4-T01	125	exhausted retries
2026-02-27T06:10:05Z	R4-T01	125	exhausted retries
2026-02-27T11:04:02Z	R4-T01-nav-diff-rescan	127	exhausted retries
